"Comp-APC-A","Comp-PE-Texas Red-A","Comp-Pacific Blue-A","FITC-A"
61.277855,60.688217,110.887207,246.126053
61.080051,109.458923,126.362534,260.384125
138.657043,170.945297,201.740982,428.824249
101.137688,114.105064,198.355698,386.311798
87.666008,90.154167,137.733292,338.360413
88.596062,130.290192,149.404694,382.285614
54.560776,89.406990,109.979485,245.577011
148.058334,86.879868,169.855301,289.757385
109.170601,131.699402,167.864777,415.154358
137.874924,157.351089,180.631134,433.018890
295.456024,481.270752,491.359222,989.953125
97.936371,109.737473,145.989471,250.516602
59.375465,38.309540,194.840607,613.871948
156.065872,190.856949,255.640945,564.445007
104.004105,106.733536,121.122192,402.791168
73.784302,85.257393,109.979485,271.944977
92.600746,171.322342,160.603333,411.347900
68.496376,99.306206,148.696030,332.204498
39.273762,75.025803,93.487068,258.535156
96.524467,105.026085,106.801353,305.615814
60.250874,83.185028,124.422203,329.293518
70.538132,105.465904,118.014656,291.801514
108.723061,101.055611,203.783981,385.573883
82.485916,137.793854,130.176712,285.053314
114.418839,103.763641,90.105156,326.245636
62.756424,68.807053,113.350372,285.326111
147.519531,151.056656,179.926178,477.907593
28.346331,88.046120,68.798676,237.404465
58.455093,71.409332,134.117645,226.743698
111.385712,97.332832,151.014999,280.550415
146.186111,121.355576,200.144394,437.609650
108.903831,202.579605,238.787262,433.218536
54.308517,115.669930,101.349258,311.594727
116.003593,180.732559,154.813568,419.625519
108.800644,143.480896,179.669800,372.342743
62.757484,114.528221,104.660034,273.585022
84.180206,117.528191,273.013306,446.315643
124.150597,147.808975,213.733475,441.798096
79.922539,134.512543,158.416748,302.352142
68.596558,101.216064,139.024063,384.970062
100.474121,121.538292,161.760620,320.755615
127.416656,163.643784,264.554749,523.895386
57.206692,41.641590,78.644783,257.918701
55.144367,80.577179,89.844925,199.771225
110.786926,146.224701,194.584885,359.689026
107.298737,91.396843,148.051727,419.492126
56.698311,78.523155,96.607170,220.338608
68.138657,108.473137,186.203781,348.831573
68.834457,53.415833,178.836517,333.828644
137.477402,100.185616,147.342911,332.339844
91.970245,99.072800,140.766174,319.941864
167.116364,156.245041,189.979950,569.582825
129.964447,188.003159,240.436752,607.741638
33.942787,109.769905,68.996788,212.685379
242.296494,396.573914,454.061829,1126.910156
144.417099,173.181564,171.010803,427.958282
40.832275,118.182060,92.186554,262.164124
34.224861,77.764488,143.088196,311.323059
73.437279,109.584396,89.779869,250.996613
116.095726,137.228485,209.717453,529.004456
159.703964,222.101318,251.147186,491.564362
92.198906,119.360657,196.822098,370.459839
70.691826,128.513184,172.166061,390.737549
83.932991,102.061653,127.009178,380.405792
174.104095,237.932343,254.755127,493.672729
58.636772,48.332157,91.601219,220.958755
200.351715,286.962189,239.865829,554.676880
131.924393,224.721298,183.962540,532.931335
127.660156,117.494492,221.757294,394.021210
79.800453,127.289192,197.013824,440.867584
82.369537,71.436928,113.674400,225.711044
127.218521,161.867310,209.653656,390.335388
221.131989,270.458252,388.273193,876.537781
156.425674,179.080765,281.081482,634.664673
101.890289,199.720627,214.243256,478.700165
169.715378,177.738235,187.996140,462.762054
36.280464,86.444382,89.975044,217.995361
45.731991,146.913956,178.323669,465.741333
85.603951,96.931007,99.595772,228.257950
101.138153,115.800407,133.213409,347.548981
92.591331,172.124207,177.426071,395.026031
130.983551,164.548660,195.415939,475.925720
119.639015,155.135056,216.982544,401.854553
193.566818,258.016785,400.865601,717.877930
50.046570,52.113239,125.780510,314.853485
62.233364,166.112579,219.147583,470.108246
117.113365,143.218613,194.009476,514.517090
67.745735,49.383667,145.925003,264.901550
78.262688,154.314972,133.988480,383.091095
135.281067,183.407013,230.913895,549.982178
111.496719,126.954010,159.510147,451.227814
255.167435,312.506287,343.910370,783.176392
76.208946,98.953598,119.439140,345.725891
91.115631,196.699387,192.027023,399.980835
105.349449,106.021400,127.591095,340.388519
158.605042,273.135864,238.279617,636.913086
207.863525,304.452942,381.533051,783.914124
166.184036,176.031265,243.987976,530.313721
105.306602,80.709953,172.871933,391.206787
805.943054,1353.781860,1381.416016,3093.402344
138.218323,117.467468,236.185150,360.969055
62.333916,88.037491,79.231346,226.192978
126.299637,122.223190,169.919510,305.071991
90.652969,132.546936,148.889313,389.530884
106.934464,190.834808,195.032379,472.092102
38.785172,71.645584,96.932083,259.220001
118.306717,133.720078,158.416748,377.719299
79.521935,142.570862,174.475906,427.958282
57.527336,52.756840,55.062859,179.622864
102.116066,140.371307,192.986343,425.093140
100.522224,166.989044,174.219315,323.399567
79.264290,95.160553,152.238525,324.280609
109.410538,187.352554,230.469116,507.292511
117.793694,135.302612,155.843262,432.952332
82.146759,107.178810,167.286758,355.173065
54.946701,98.868904,106.866234,265.312073
105.604378,212.883636,153.461792,377.920837
70.918594,48.713512,63.317444,223.300903
45.194546,75.661537,120.345459,263.327667
120.601242,168.513748,197.525040,490.575867
193.088638,350.678680,415.028412,916.176208
96.600609,71.498672,143.281662,387.183807
51.033844,101.375740,185.179306,337.954742
61.232193,53.051067,55.921318,248.253082
52.268520,60.566212,105.633461,229.152542
123.312927,194.752731,137.023254,383.023956
110.191101,121.699646,185.947678,321.704865
68.948029,85.297905,104.465332,265.380493
97.556969,137.401184,165.937820,395.026031
60.284557,161.662048,149.726791,356.386658
43.245113,78.389214,70.779877,214.961624
116.819313,174.741898,203.273300,422.359985
56.778168,82.188904,129.788940,278.570862
31.677828,39.659473,52.091301,170.254196
113.820686,152.602997,133.148819,289.348480
288.270142,338.607117,330.376373,754.269165
224.062363,340.692535,300.888428,673.209351
145.053787,213.173523,200.846954,509.920654
103.545486,165.431870,211.948898,454.809845
53.457779,92.021408,108.812195,234.517532
53.002651,91.309990,129.595032,286.826294
90.777931,55.914574,156.229355,401.921417
52.572292,74.308510,68.006203,223.507538
70.061371,87.598839,78.253708,250.928055
77.817970,71.590988,123.516495,343.024017
69.501480,63.986431,105.763237,329.564331
56.327835,51.496971,110.627869,247.223953
142.791489,245.804092,305.343384,767.213684
102.984467,113.901527,198.100113,416.355896
65.655930,89.208336,94.787300,213.306244
87.652390,113.727310,162.660583,360.093262
63.975510,72.860634,99.400894,266.201416
98.810822,180.517487,113.933594,278.912231
48.144802,70.802963,94.267242,251.545181
98.423111,147.888245,197.908432,402.255981
120.329498,145.268173,199.377884,476.190002
80.754150,60.821419,167.350983,206.680435
122.473915,75.684738,164.845612,310.304321
35.025017,56.191296,88.348419,269.620850
110.785866,162.670288,141.991791,369.047241
97.818169,79.019440,209.334839,439.006134
91.386963,109.469902,145.989471,366.490326
96.573097,120.913902,107.514954,325.906860
111.190033,114.531044,204.741409,394.490173
107.617775,137.637695,170.112091,420.292603
100.612587,104.094696,124.034058,346.603760
57.429340,71.615387,122.222397,321.365875
85.894020,72.615318,121.769402,168.726151
101.083397,101.571724,101.998573,303.032227
109.667046,175.527420,228.880356,502.493073
81.910194,73.171577,100.245270,265.927795
59.894005,130.192703,145.731613,383.225281
108.942596,161.194611,201.421692,426.092773
87.379776,164.703400,174.668350,364.066956
39.772331,38.521851,109.914635,264.148865
95.961899,53.072006,109.590408,271.534912
80.343590,145.076782,183.322021,437.609650
68.963409,45.462261,114.451981,251.682297
65.824387,73.727478,114.322395,299.290924
157.080856,151.430069,255.324585,494.463165
117.095551,85.813042,205.507217,338.495697
95.355881,110.191444,157.323151,351.598389
174.298676,197.531601,245.762772,555.393738
87.074028,131.179199,157.194473,343.632050
137.139191,188.357391,197.397232,484.245178
145.552490,180.447052,319.312927,524.223083
68.974525,90.154579,71.572357,351.126068
62.637299,38.127510,147.987289,234.448776
98.433006,73.526955,139.927444,388.860382
70.574226,63.195801,116.330750,280.277435
75.422272,97.588219,169.662704,308.266266
119.042030,160.803619,203.145630,463.424286
49.657681,119.425331,116.460297,261.548004
92.664406,153.245956,239.231400,529.135376
150.179932,140.824600,281.774292,575.560181
60.565197,94.757828,115.164680,252.436478
52.823860,85.157265,113.804001,208.406570
83.842094,69.615753,114.970322,324.145111
72.407768,95.734322,133.471771,308.605988
82.017395,140.380859,130.758316,339.712585
72.823654,68.869698,185.499466,269.757599
111.020828,138.119110,166.644440,401.319244
126.737984,152.985611,163.688919,481.143280
125.304924,99.839394,138.830475,271.739960
77.367828,71.985435,112.313370,259.836304
59.935802,87.391258,116.265968,249.899353
17.413858,33.116825,56.383568,141.578110
169.395065,217.775467,287.062256,570.817810
172.833481,245.681366,252.350082,768.488037
63.015888,50.175568,85.354309,262.095642
79.712204,96.262741,118.079414,246.743637
77.378120,48.641674,93.747131,250.036514
120.810883,206.483536,231.993958,522.650269
129.714920,148.736481,180.631134,418.558105
81.415581,191.279877,108.812195,470.703461
81.654602,112.555420,181.079697,310.576019
85.154076,176.867035,191.707230,412.216278
132.917480,137.067368,173.192780,421.092957
114.593559,85.535034,177.938995,340.456116
104.653252,115.876160,164.974121,353.352234
74.713074,103.334587,128.366898,273.926666
77.990936,94.262291,94.137215,293.436340
35.394142,37.343983,89.975044,157.045563
69.940308,89.267548,58.628796,227.707336
99.173477,117.156013,117.172760,324.416168
55.258476,73.325951,76.558769,278.092957
113.220230,171.582657,191.515305,411.080688
100.705292,104.997803,185.243347,433.751038
79.790176,102.267097,65.166519,257.850189
116.422516,146.378998,184.538925,497.952942
80.123070,210.074249,251.337128,483.321411
64.445724,85.272270,99.011162,175.460693
49.424198,59.952263,92.511711,195.552933
166.914444,174.656784,232.629166,469.843689
63.067650,102.259338,155.907623,323.941772
100.986961,119.293770,198.100113,380.338623
51.932507,82.562172,105.373886,222.956528
92.961861,167.029053,195.927322,471.629242
76.939682,165.425659,153.139908,376.106842
118.722961,167.107254,169.213272,432.619507
67.787430,75.192307,95.957275,249.213455
82.770332,144.072189,155.971954,374.359528
49.060364,76.829521,137.604202,274.609863
56.466026,56.615013,83.531082,198.803345
47.423710,97.967583,114.451981,283.416260
69.966843,90.328598,166.194794,304.800049
55.665211,34.032711,86.591187,195.276230
35.738651,74.071449,126.168526,233.829971
203.839737,338.263306,335.244904,757.756836
77.160873,83.677467,146.440643,226.812546
62.983547,85.161674,91.666267,269.689209
118.461700,185.859283,214.498123,494.463165
50.432697,152.253525,142.830231,406.603088
58.970139,49.424267,94.787300,169.212387
68.230415,31.024422,100.115372,239.740540
77.931686,101.608780,114.646362,408.006897
99.765633,96.845421,155.328415,361.642670
103.098755,107.219513,157.194473,311.730530
85.566750,99.659920,182.297043,353.284821
94.308220,128.481369,229.515900,395.896820
121.831688,175.014130,207.612717,494.463165
49.881863,105.517319,87.762726,271.876648
57.391258,59.955177,178.900620,254.287262
132.445526,169.162064,217.300964,403.527008
86.329765,37.534870,100.180321,306.499420
27.910551,46.226063,109.006752,343.226715
87.488487,171.376709,221.311813,390.871613
72.443039,46.798260,105.438789,228.946106
63.604961,76.539734,124.098747,281.778809
95.065598,148.888245,157.580490,264.764709
108.301491,77.280838,132.373611,327.058563
97.304893,81.475594,165.616608,383.762207
145.299057,171.606293,255.387833,404.262756
61.097050,142.673584,220.611694,365.548035
117.951019,107.637268,128.237595,413.819031
121.178398,196.368240,167.158310,361.238525
141.869720,184.895142,264.428406,569.257751
87.419289,85.249008,153.333054,311.323059
96.152428,153.024307,166.387497,434.416443
107.706421,148.154526,170.240494,333.963989
118.731682,99.627686,148.245041,344.442657
121.102737,109.080879,197.333344,357.128143
57.146099,87.170471,99.855568,307.722656
81.742691,125.324516,104.660034,268.937103
107.286781,254.639984,1057.418457,627.721008
82.738358,111.506989,134.246811,324.348419
97.871056,138.676498,225.765076,644.358337
107.906990,217.369812,201.613266,491.169006
102.071205,111.512924,102.647820,301.399933
82.010437,140.677994,154.105545,404.195862
100.043175,90.451202,126.556534,223.025421
123.508575,166.404465,220.866318,585.227600
100.584015,203.309769,180.951553,418.624817
109.745384,158.297577,204.422287,548.873108
67.657082,47.352257,103.037331,304.868042
66.933250,75.881653,119.115425,247.635635
98.397148,180.756546,213.988373,476.586426
76.478088,92.590157,135.990311,316.414368
110.580467,63.122692,156.937134,245.920135
148.248459,205.147919,324.066010,583.995728
34.005241,115.628128,106.866234,276.795563
104.947067,148.737930,256.716370,542.736877
150.183319,206.976181,276.859711,641.535461
120.088043,139.580521,226.655319,461.768585
46.715336,70.666641,117.626106,248.596100
77.834183,164.239441,218.319855,407.004211
126.417244,150.968307,173.513580,489.323456
55.146946,41.831177,103.946098,247.086746
76.237625,57.665253,119.503883,249.419220
98.523026,149.200653,208.505707,497.228821
81.071404,124.493477,123.904663,292.755219
100.900833,153.347198,190.747665,370.190796
87.724533,125.782120,190.555756,433.285126
162.991745,219.559174,212.267624,463.622894
77.556229,99.395805,108.812195,237.060852
207.559082,407.807495,490.510315,920.804016
57.457867,105.356995,139.927444,315.600037
145.943954,206.282822,166.837143,400.449310
32.689323,63.435570,90.105156,170.254196
42.004780,159.971756,76.428368,262.369446
93.912163,122.250458,203.783981,392.346100
86.554008,191.086014,229.579453,404.396545
66.981956,120.647995,166.451736,403.527008
125.275330,183.176010,222.266357,434.882263
54.873245,79.061562,76.623970,181.356323
60.153641,110.846130,143.410614,215.237488
72.414551,124.738243,136.506805,332.542908
51.365013,97.895821,86.786453,241.801117
164.600327,282.513245,302.959503,911.749512
93.020866,131.093094,129.077957,382.755463
77.741699,96.520988,131.662949,304.596100
58.604958,97.892502,103.037331,257.644684
37.546471,101.004158,57.506180,538.620605
98.778786,146.020187,168.378525,384.433258
201.008698,233.713303,321.752502,691.553589
55.521023,113.308136,115.682961,323.874023
108.608437,109.242943,190.811646,430.555725
189.686844,215.030304,263.038452,618.384766
72.574265,51.632568,111.535507,307.858582
53.476879,112.447006,102.907494,179.276123
190.047668,203.573227,262.532959,792.230774
64.967682,105.906128,94.397263,261.205688
55.678329,45.792999,149.597946,242.007111
67.284821,45.048958,80.860390,148.689362
62.658489,111.246742,174.475906,424.160004
124.935493,189.951080,275.157532,556.371155
104.020943,185.962616,139.669357,353.015015
104.133797,139.727692,190.875626,494.067963
99.648346,97.478531,158.545380,283.961975
113.238678,110.825676,146.376190,338.428070
35.063736,35.665543,94.137215,172.129013
71.361023,83.225670,211.438950,342.618622
122.960823,195.584488,195.160263,443.725128
82.423584,49.166523,117.302292,209.027878
